"GEO_ID","NAME","B19001_001E","B19001_001EA","B19001_001M","B19001_001MA","B19001_002E","B19001_002EA","B19001_002M","B19001_002MA","B19001_003E","B19001_003EA","B19001_003M","B19001_003MA","B19001_004E","B19001_004EA","B19001_004M","B19001_004MA","B19001_005E","B19001_005EA","B19001_005M","B19001_005MA","B19001_006E","B19001_006EA","B19001_006M","B19001_006MA","B19001_007E","B19001_007EA","B19001_007M","B19001_007MA","B19001_008E","B19001_008EA","B19001_008M","B19001_008MA","B19001_009E","B19001_009EA","B19001_009M","B19001_009MA","B19001_010E","B19001_010M","B19001_010MA","B19001_010EA","B19001_011E","B19001_011M","B19001_011MA","B19001_011EA","B19001_012E","B19001_012EA","B19001_012M","B19001_012MA","B19001_013E","B19001_013M","B19001_013MA","B19001_013EA","B19001_014E","B19001_014EA","B19001_014M","B19001_014MA","B19001_015E","B19001_015M","B19001_015MA","B19001_015EA","B19001_016E","B19001_016EA","B19001_016M","B19001_016MA","B19001_017E","B19001_017EA","B19001_017M","B19001_017MA",
"1400000US06013350000","Census Tract 3500, Contra Costa County, California","2645","null","79","null","127","null","76","null","20","null","32","null","36","null","39","null","100","null","103","null","21","null","33","null","10","null","20","null","112","null","86","null","80","null","66","null","130","86","null","null","15","26","null","null","180","null","81","null","425","146","null","null","209","null","113","null","269","128","null","null","248","null","111","null","663","null","176","null",
"1400000US06013351101","Census Tract 3511.01, Contra Costa County, California","1824","null","183","null","36","null","30","null","130","null","57","null","167","null","83","null","85","null","42","null","177","null","89","null","130","null","62","null","111","null","60","null","90","null","42","null","68","47","null","null","88","43","null","null","302","null","87","null","147","60","null","null","66","null","38","null","104","81","null","null","65","null","40","null","58","null","35","null",
"1400000US06013351102","Census Tract 3511.02, Contra Costa County, California","2563","null","224","null","192","null","122","null","75","null","51","null","111","null","73","null","134","null","62","null","195","null","93","null","204","null","82","null","39","null","31","null","186","null","117","null","166","100","null","null","381","231","null","null","345","null","139","null","266","114","null","null","95","null","67","null","69","51","null","null","0","null","12","null","105","null","72","null",
"1400000US06013351103","Census Tract 3511.03, Contra Costa County, California","1323","null","79","null","104","null","86","null","18","null","20","null","36","null","30","null","41","null","30","null","124","null","82","null","15","null","17","null","67","null","51","null","52","null","33","null","75","63","null","null","71","35","null","null","65","null","35","null","224","82","null","null","153","null","54","null","106","79","null","null","107","null","56","null","65","null","68","null",
"1400000US06013351200","Census Tract 3512, Contra Costa County, California","2195","null","90","null","0","null","17","null","0","null","17","null","0","null","17","null","30","null","35","null","66","null","46","null","67","null","51","null","102","null","97","null","29","null","33","null","30","24","null","null","74","53","null","null","104","null","65","null","143","62","null","null","245","null","100","null","119","62","null","null","260","null","106","null","926","null","160","null",
"1400000US06013352101","Census Tract 3521.01, Contra Costa County, California","799","null","57","null","34","null","31","null","6","null","9","null","5","null","8","null","0","null","12","null","16","null","26","null","5","null","8","null","0","null","12","null","20","null","29","null","23","18","null","null","26","35","null","null","50","null","25","null","66","35","null","null","78","null","31","null","27","19","null","null","146","null","43","null","297","null","55","null",
"1400000US06013352102","Census Tract 3521.02, Contra Costa County, California","1812","null","102","null","29","null","26","null","11","null","16","null","20","null","21","null","10","null","16","null","11","null","17","null","29","null","26","null","20","null","22","null","37","null","28","null","8","14","null","null","47","48","null","null","89","null","57","null","129","60","null","null","173","null","64","null","183","79","null","null","264","null","71","null","752","null","104","null",
"1400000US06013352201","Census Tract 3522.01, Contra Costa County, California","2322","null","102","null","146","null","95","null","76","null","62","null","35","null","41","null","14","null","21","null","56","null","45","null","49","null","48","null","73","null","57","null","83","null","59","null","28","33","null","null","124","70","null","null","102","null","70","null","253","90","null","null","219","null","89","null","157","95","null","null","286","null","111","null","621","null","147","null",
"1400000US06013352202","Census Tract 3522.02, Contra Costa County, California","1017","null","48","null","29","null","24","null","44","null","39","null","0","null","12","null","0","null","12","null","26","null","23","null","1","null","3","null","13","null","13","null","19","null","18","null","38","44","null","null","47","26","null","null","95","null","39","null","121","43","null","null","124","null","60","null","67","32","null","null","85","null","44","null","308","null","75","null",
"1400000US06013353001","Census Tract 3530.01, Contra Costa County, California","1343","null","77","null","27","null","33","null","29","null","25","null","15","null","18","null","21","null","29","null","0","null","12","null","7","null","11","null","26","null","24","null","8","null","12","null","16","18","null","null","43","29","null","null","98","null","45","null","79","44","null","null","163","null","62","null","89","57","null","null","160","null","56","null","562","null","83","null",
"1400000US06013353002","Census Tract 3530.02, Contra Costa County, California","1517","null","68","null","19","null","20","null","9","null","15","null","19","null","21","null","26","null","23","null","24","null","23","null","26","null","25","null","17","null","17","null","73","null","46","null","35","25","null","null","63","36","null","null","99","null","44","null","161","61","null","null","67","null","36","null","72","40","null","null","154","null","69","null","653","null","103","null",
"1400000US06013354001","Census Tract 3540.01, Contra Costa County, California","714","null","48","null","0","null","12","null","10","null","11","null","7","null","10","null","7","null","10","null","7","null","10","null","18","null","17","null","10","null","12","null","12","null","12","null","0","12","null","null","12","12","null","null","35","null","19","null","67","31","null","null","52","null","25","null","17","14","null","null","134","null","53","null","326","null","58","null",
"1400000US06013354002","Census Tract 3540.02, Contra Costa County, California","2514","null","141","null","18","null","29","null","63","null","47","null","77","null","54","null","50","null","48","null","33","null","38","null","17","null","26","null","68","null","50","null","17","null","27","null","32","35","null","null","104","88","null","null","62","null","52","null","113","92","null","null","302","null","126","null","72","56","null","null","336","null","140","null","1150","null","174","null",
"1400000US06013355107","Census Tract 3551.07, Contra Costa County, California","1712","null","78","null","81","null","66","null","21","null","40","null","20","null","26","null","86","null","58","null","30","null","36","null","90","null","49","null","11","null","18","null","35","null","38","null","111","62","null","null","134","76","null","null","119","null","70","null","360","123","null","null","150","null","62","null","139","73","null","null","213","null","100","null","112","null","59","null",
"1400000US06013355108","Census Tract 3551.08, Contra Costa County, California","3643","null","209","null","77","null","67","null","62","null","57","null","66","null","60","null","49","null","50","null","156","null","140","null","181","null","142","null","97","null","87","null","0","null","19","null","163","124","null","null","162","94","null","null","361","null","139","null","644","212","null","null","498","null","200","null","356","138","null","null","350","null","166","null","421","null","146","null",
"1400000US06013355109","Census Tract 3551.09, Contra Costa County, California","2213","null","53","null","42","null","50","null","47","null","71","null","60","null","84","null","91","null","94","null","54","null","57","null","56","null","57","null","141","null","149","null","78","null","71","null","53","52","null","null","114","89","null","null","190","null","95","null","206","112","null","null","314","null","133","null","236","126","null","null","323","null","180","null","208","null","107","null",
"1400000US06013355110","Census Tract 3551.10, Contra Costa County, California","1090","null","127","null","40","null","37","null","19","null","27","null","0","null","12","null","23","null","36","null","60","null","72","null","29","null","31","null","0","null","12","null","34","null","34","null","55","61","null","null","49","45","null","null","126","null","68","null","213","107","null","null","240","null","134","null","97","72","null","null","69","null","47","null","36","null","42","null",
"1400000US06013355111","Census Tract 3551.11, Contra Costa County, California","1883","null","128","null","27","null","39","null","13","null","20","null","82","null","93","null","81","null","75","null","28","null","30","null","0","null","17","null","36","null","26","null","78","null","56","null","61","54","null","null","90","55","null","null","184","null","83","null","242","94","null","null","404","null","137","null","231","118","null","null","212","null","92","null","114","null","66","null",
"1400000US06013355112","Census Tract 3551.12, Contra Costa County, California","2113","null","121","null","24","null","34","null","58","null","72","null","17","null","28","null","28","null","32","null","17","null","27","null","54","null","65","null","0","null","17","null","15","null","25","null","0","17","null","null","15","23","null","null","190","null","117","null","141","100","null","null","122","null","92","null","248","147","null","null","223","null","118","null","961","null","207","null",
"1400000US06013355113","Census Tract 3551.13, Contra Costa County, California","1701","null","73","null","46","null","43","null","18","null","28","null","0","null","12","null","65","null","73","null","0","null","12","null","33","null","34","null","12","null","19","null","14","null","18","null","26","41","null","null","46","36","null","null","79","null","47","null","141","82","null","null","170","null","61","null","176","82","null","null","254","null","80","null","621","null","124","null",
"1400000US06013355114","Census Tract 3551.14, Contra Costa County, California","3531","null","106","null","67","null","56","null","39","null","45","null","0","null","19","null","91","null","106","null","63","null","82","null","41","null","65","null","49","null","76","null","24","null","39","null","0","19","null","null","144","146","null","null","99","null","70","null","419","162","null","null","336","null","166","null","250","106","null","null","699","null","197","null","1210","null","219","null",
"1400000US06013355115","Census Tract 3551.15, Contra Costa County, California","1808","null","131","null","178","null","111","null","47","null","36","null","32","null","28","null","60","null","69","null","84","null","55","null","11","null","17","null","0","null","17","null","87","null","59","null","28","46","null","null","92","65","null","null","177","null","89","null","152","69","null","null","306","null","155","null","127","67","null","null","206","null","88","null","221","null","83","null",
"1400000US06013355116","Census Tract 3551.16, Contra Costa County, California","2059","null","60","null","34","null","34","null","0","null","17","null","0","null","17","null","0","null","17","null","0","null","17","null","19","null","28","null","49","null","72","null","51","null","47","null","19","29","null","null","0","17","null","null","78","null","65","null","141","95","null","null","81","null","59","null","206","87","null","null","343","null","121","null","1038","null","160","null",
"1400000US06013355117","Census Tract 3551.17, Contra Costa County, California","1992","null","91","null","20","null","29","null","0","null","17","null","10","null","18","null","0","null","17","null","29","null","46","null","0","null","17","null","9","null","15","null","5","null","8","null","8","13","null","null","7","12","null","null","55","null","60","null","99","76","null","null","205","null","96","null","314","179","null","null","309","null","107","null","922","null","172","null",
"1400000US06013355200","Census Tract 3552, Contra Costa County, California","2457","null","152","null","117","null","92","null","6","null","19","null","35","null","43","null","40","null","34","null","12","null","20","null","0","null","17","null","34","null","49","null","121","null","99","null","16","25","null","null","198","121","null","null","290","null","151","null","341","146","null","null","236","null","116","null","197","97","null","null","478","null","134","null","336","null","129","null",
"1400000US06013355301","Census Tract 3553.01, Contra Costa County, California","2886","null","82","null","109","null","86","null","70","null","67","null","131","null","103","null","194","null","87","null","0","null","17","null","46","null","45","null","88","null","67","null","45","null","54","null","43","41","null","null","110","81","null","null","266","null","119","null","310","129","null","null","296","null","131","null","222","94","null","null","310","null","141","null","646","null","151","null",
