"GEO_ID","NAME","P004001","P004002","P004003","P004004","P004005","P004006","P004007","P004008","P004009","P004010","P004011","P004012","P004013","P004014","P004015","P004016","P004017","P004018","P004019","P004020","P004021","P004022","P004023","P004024","P004025","P004026","P004027","P004028","P004029","P004030","P004031","P004032","P004033","P004034","P004035","P004036","P004037","P004038","P004039","P004040","P004041","P004042","P004043","P004044","P004045","P004046","P004047","P004048","P004049","P004050","P004051","P004052","P004053","P004054","P004055","P004056","P004057","P004058","P004059","P004060","P004061","P004062","P004063","P004064","P004065","P004066","P004067","P004068","P004069","P004070","P004071","P004072","P004073",
"1400000US06037480500","Census Tract 4805, Los Angeles County, California","5475","661","4814","4637","3326","89","6","1198","0","18","177","167","7","16","90","3","22","3","3","0","1","1","0","1","8","12","0","10","5","0","0","0","1","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06037480600","Census Tract 4806, Los Angeles County, California","7046","1216","5830","5617","3995","313","9","1268","11","21","213","199","30","25","74","2","34","6","9","0","4","2","0","0","6","7","0","11","1","6","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","1","0","0","3","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06037480702","Census Tract 4807.02, Los Angeles County, California","4362","702","3660","3517","1618","119","2","1751","1","26","143","134","25","7","46","0","23","0","8","0","0","0","1","0","10","14","0","9","0","1","0","2","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06037480703","Census Tract 4807.03, Los Angeles County, California","3112","605","2507","2412","1503","75","1","817","3","13","95","84","4","13","38","2","20","0","3","0","0","0","0","1","0","3","0","7","5","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","4","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06037480704","Census Tract 4807.04, Los Angeles County, California","4317","723","3594","3442","1915","112","13","1392","2","8","152","139","11","11","68","1","26","3","1","0","0","0","0","0","9","8","1","13","6","1","0","1","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06037480802","Census Tract 4808.02, Los Angeles County, California","3339","1799","1540","1499","365","17","3","1113","1","0","41","40","2","4","12","4","8","0","1","0","1","2","0","0","3","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06037480803","Census Tract 4808.03, Los Angeles County, California","3677","2020","1657","1594","667","23","10","886","4","4","63","63","3","7","26","7","14","0","0","0","0","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06037480804","Census Tract 4808.04, Los Angeles County, California","4986","1744","3242","3148","521","80","7","2526","7","7","94","88","8","4","25","1","16","1","3","0","0","4","0","0","7","17","2","6","0","1","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06037480901","Census Tract 4809.01, Los Angeles County, California","4995","1993","3002","2920","339","70","2","2486","4","19","82","78","5","1","14","0","18","1","0","0","4","1","0","6","7","20","1","4","0","0","0","0","0","0","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06037480902","Census Tract 4809.02, Los Angeles County, California","4189","1709","2480","2435","244","92","9","2082","7","1","45","44","0","2","21","0","3","0","3","1","2","3","0","0","1","8","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06037480903","Census Tract 4809.03, Los Angeles County, California","3348","1131","2217","2175","606","40","11","1512","6","0","42","39","0","1","19","0","2","0","0","0","0","7","0","0","2","8","0","3","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06037481001","Census Tract 4810.01, Los Angeles County, California","3992","1400","2592","2534","686","36","7","1802","2","1","58","56","1","1","20","2","12","0","2","0","0","8","0","0","1","9","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06037481002","Census Tract 4810.02, Los Angeles County, California","5487","2037","3450","3354","600","118","7","2611","7","11","96","86","1","6","32","0","13","2","4","0","2","9","1","0","5","11","0","7","0","0","0","2","0","0","0","1","2","0","0","0","1","0","1","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US06037481101","Census Tract 4811.01, Los Angeles County, California","4088","1726","2362","2252","716","97","9","1419","0","11","110","110","4","3","36","1","41","2","4","0","0","3","0","0","1","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06037481102","Census Tract 4811.02, Los Angeles County, California","3605","1114","2491","2399","571","97","15","1698","7","11","92","85","4","1","27","0","4","3","6","3","1","1","0","1","11","23","0","4","0","1","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","3","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06037481103","Census Tract 4811.03, Los Angeles County, California","5295","2444","2851","2769","566","19","42","2135","1","6","82","78","1","6","28","0","5","0","3","0","1","0","1","2","3","28","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06037481201","Census Tract 4812.01, Los Angeles County, California","3199","918","2281","2223","895","43","2","1278","2","3","58","52","3","4","15","1","15","0","0","0","0","3","0","1","3","7","0","3","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06037481202","Census Tract 4812.02, Los Angeles County, California","6607","2649","3958","3796","1086","102","19","2573","10","6","162","152","11","3","58","3","40","2","2","0","0","3","0","0","11","19","0","6","4","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06037481300","Census Tract 4813, Los Angeles County, California","2963","983","1980","1937","336","7","12","1582","0","0","43","39","0","2","8","0","5","0","3","0","0","9","0","0","2","10","0","4","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06037481401","Census Tract 4814.01, Los Angeles County, California","6062","1313","4749","4664","548","15","10","4088","2","1","85","82","0","4","48","0","6","0","0","0","0","13","0","0","0","11","0","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06037481402","Census Tract 4814.02, Los Angeles County, California","6989","1784","5205","5102","812","24","15","4236","7","8","103","93","0","5","39","1","20","2","0","0","0","5","0","5","3","13","0","6","0","0","0","3","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06037481500","Census Tract 4815, Los Angeles County, California","4417","929","3488","3392","730","15","13","2632","1","1","96","89","2","8","17","0","23","1","1","0","0","1","0","0","18","18","0","3","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06037481602","Census Tract 4816.02, Los Angeles County, California","8552","2511","6041","5886","629","40","15","5195","2","5","155","147","5","2","39","2","11","3","8","0","1","9","0","0","7","60","0","7","2","0","0","2","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"1400000US06037481603","Census Tract 4816.03, Los Angeles County, California","3946","1197","2749","2704","272","16","6","2401","2","7","45","43","5","0","11","0","2","0","1","0","0","3","0","0","4","17","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06037481604","Census Tract 4816.04, Los Angeles County, California","4017","1223","2794","2722","358","33","21","2307","0","3","72","65","3","5","21","0","9","0","1","0","0","0","0","0","13","13","0","6","0","0","0","0","0","0","0","1","3","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06037481711","Census Tract 4817.11, Los Angeles County, California","4400","688","3712","3631","180","23","5","3413","5","5","81","73","0","0","22","0","6","0","9","0","0","4","0","1","8","23","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06037481712","Census Tract 4817.12, Los Angeles County, California","5273","1108","4165","4038","171","11","5","3849","0","2","127","126","2","2","41","0","7","2","9","0","2","13","0","0","6","42","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06037481713","Census Tract 4817.13, Los Angeles County, California","2617","573","2044","1999","76","8","0","1914","1","0","45","37","1","1","21","0","0","0","3","0","0","3","0","0","0","8","0","3","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06037481714","Census Tract 4817.14, Los Angeles County, California","2510","311","2199","2169","103","9","4","2052","1","0","30","28","1","3","5","0","0","0","1","0","0","6","0","0","3","9","0","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06037481800","Census Tract 4818, Los Angeles County, California","2710","596","2114","2056","582","7","3","1452","3","9","58","56","1","1","40","1","6","0","2","0","0","2","0","0","1","2","0","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
