"GEO_ID","NAME","P052001","P052002","P052003","P052004","P052005","P052006","P052007","P052008","P052009","P052010","P052011","P052012","P052013","P052014","P052015","P052016","P052017",
"1500000US060014419012","Block Group 2, Census Tract 4419.01, Alameda County, California","2261","101","49","40","35","52","23","100","100","176","194","394","456","190","129","107","115",
"1500000US060014419211","Block Group 1, Census Tract 4419.21, Alameda County, California","320","9","14","0","0","0","10","22","14","47","22","48","52","28","17","37","0",
"1500000US060014419212","Block Group 2, Census Tract 4419.21, Alameda County, California","582","0","0","28","0","14","39","21","27","10","45","116","97","70","86","10","19",
"1500000US060014419221","Block Group 1, Census Tract 4419.22, Alameda County, California","1595","91","58","44","20","79","58","68","66","55","93","297","372","130","59","55","50",
"1500000US060014419222","Block Group 2, Census Tract 4419.22, Alameda County, California","684","43","40","30","16","26","0","38","38","32","52","142","123","49","11","36","8",
"1500000US060014419223","Block Group 3, Census Tract 4419.22, Alameda County, California","764","67","35","30","35","56","37","63","34","55","75","78","78","77","0","36","8",
"1500000US060014419231","Block Group 1, Census Tract 4419.23, Alameda County, California","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US060014419232","Block Group 2, Census Tract 4419.23, Alameda County, California","501","23","48","34","41","15","10","48","32","18","36","66","79","22","0","0","29",
"1500000US060014419233","Block Group 3, Census Tract 4419.23, Alameda County, California","818","33","49","34","58","32","32","36","36","41","73","101","118","94","31","29","21",
"1500000US060014419234","Block Group 4, Census Tract 4419.23, Alameda County, California","746","47","20","0","32","46","19","35","63","55","46","192","115","58","10","8","0",
"1500000US060014420001","Block Group 1, Census Tract 4420, Alameda County, California","987","15","14","6","6","0","12","23","50","6","32","100","130","138","94","184","177",
"1500000US060014421001","Block Group 1, Census Tract 4421, Alameda County, California","1585","22","15","18","27","6","55","64","48","39","63","197","241","273","176","230","111",
"1500000US060014422001","Block Group 1, Census Tract 4422, Alameda County, California","271","0","0","14","7","0","0","14","8","20","16","17","49","62","0","40","24",
"1500000US060014422002","Block Group 2, Census Tract 4422, Alameda County, California","481","0","10","15","34","4","0","11","7","10","29","38","93","106","64","46","14",
"1500000US060014422003","Block Group 3, Census Tract 4422, Alameda County, California","356","7","0","0","11","0","18","34","11","48","25","53","40","38","55","8","8",
"1500000US060014422004","Block Group 4, Census Tract 4422, Alameda County, California","600","7","50","11","28","12","20","29","29","12","21","73","77","91","75","20","45",
"1500000US060014422005","Block Group 5, Census Tract 4422, Alameda County, California","409","8","9","0","7","10","26","14","37","0","12","33","92","38","49","52","22",
"1500000US060014423001","Block Group 1, Census Tract 4423, Alameda County, California","1251","78","29","33","57","51","29","60","81","58","147","153","235","114","43","34","49",
"1500000US060014423002","Block Group 2, Census Tract 4423, Alameda County, California","520","8","46","8","20","11","0","18","9","49","56","99","101","44","24","17","10",
"1500000US060014423003","Block Group 3, Census Tract 4423, Alameda County, California","556","0","14","9","35","9","22","36","20","44","19","57","115","77","47","34","18",
"1500000US060014423004","Block Group 4, Census Tract 4423, Alameda County, California","607","107","72","20","50","35","30","45","17","20","78","43","70","20","0","0","0",
"1500000US060014424001","Block Group 1, Census Tract 4424, Alameda County, California","501","27","20","8","25","0","13","11","11","13","25","130","88","73","40","17","0",
"1500000US060014424002","Block Group 2, Census Tract 4424, Alameda County, California","399","14","20","15","18","7","10","13","25","15","31","47","134","23","13","8","6",
"1500000US060014424003","Block Group 3, Census Tract 4424, Alameda County, California","342","0","17","3","0","7","11","7","11","29","13","21","66","79","32","25","21",
"1500000US060014424004","Block Group 4, Census Tract 4424, Alameda County, California","611","5","19","6","10","19","9","12","27","35","96","109","149","61","27","27","0",
"1500000US060014425001","Block Group 1, Census Tract 4425, Alameda County, California","619","25","28","6","3","9","28","21","3","44","91","109","141","31","49","19","12",
"1500000US060014425002","Block Group 2, Census Tract 4425, Alameda County, California","420","4","0","37","6","17","24","5","4","11","55","18","101","34","58","17","29",
"1500000US060014425003","Block Group 3, Census Tract 4425, Alameda County, California","638","31","36","20","17","17","47","7","38","16","80","46","130","83","23","27","20",
"1500000US060014425004","Block Group 4, Census Tract 4425, Alameda County, California","532","18","13","0","17","43","22","10","36","0","38","43","153","44","33","39","23",
"1500000US060014426001","Block Group 1, Census Tract 4426, Alameda County, California","495","0","0","9","8","12","20","29","9","6","35","75","66","125","23","73","5",
"1500000US060014426002","Block Group 2, Census Tract 4426, Alameda County, California","734","7","7","21","15","0","0","18","34","16","82","148","117","129","45","50","45",
"1500000US060014426003","Block Group 3, Census Tract 4426, Alameda County, California","493","10","16","10","0","16","8","15","18","41","70","52","75","54","38","37","33",
"1500000US060014426004","Block Group 4, Census Tract 4426, Alameda County, California","1218","26","33","56","59","135","83","80","31","43","103","141","146","103","58","102","19",
"1500000US060014427001","Block Group 1, Census Tract 4427, Alameda County, California","439","0","0","18","16","12","50","13","6","6","36","81","61","37","26","27","50",
"1500000US060014427002","Block Group 2, Census Tract 4427, Alameda County, California","320","7","20","5","10","6","4","44","15","6","32","64","47","24","25","11","0",
"1500000US060014427003","Block Group 3, Census Tract 4427, Alameda County, California","311","5","0","7","10","17","5","8","18","15","23","43","59","32","29","23","17",
"1500000US060014428001","Block Group 1, Census Tract 4428, Alameda County, California","940","0","26","11","31","40","25","50","58","67","70","82","122","200","100","41","17",
"1500000US060014429001","Block Group 1, Census Tract 4429, Alameda County, California","630","10","8","20","15","11","31","17","16","17","73","100","150","87","14","51","10",
"1500000US060014429002","Block Group 2, Census Tract 4429, Alameda County, California","540","9","18","0","24","13","10","15","10","11","46","79","136","45","49","75","0",
"1500000US060014429003","Block Group 3, Census Tract 4429, Alameda County, California","1211","40","15","33","37","16","11","25","48","44","103","196","214","194","102","112","21",
"1500000US060014430011","Block Group 1, Census Tract 4430.01, Alameda County, California","811","0","8","13","10","15","18","51","33","32","111","199","131","84","73","9","24",
"1500000US060014430021","Block Group 1, Census Tract 4430.02, Alameda County, California","411","14","15","0","30","27","7","15","41","0","40","79","73","52","6","12","0",
"1500000US060014430022","Block Group 2, Census Tract 4430.02, Alameda County, California","637","26","28","9","11","35","9","11","23","8","136","116","102","61","33","29","0",
"1500000US060014430023","Block Group 3, Census Tract 4430.02, Alameda County, California","797","26","6","20","6","6","54","20","29","22","62","134","130","94","35","131","22",
"1500000US060014431011","Block Group 1, Census Tract 4431.01, Alameda County, California","1049","93","29","16","19","12","39","49","47","14","59","140","218","158","73","33","50",
"1500000US060014431012","Block Group 2, Census Tract 4431.01, Alameda County, California","504","10","0","10","20","0","0","18","0","7","10","28","78","72","30","100","121",
"1500000US060014431013","Block Group 3, Census Tract 4431.01, Alameda County, California","637","24","0","0","0","0","9","6","14","9","12","36","76","87","125","109","130",
"1500000US060014431014","Block Group 4, Census Tract 4431.01, Alameda County, California","201","8","0","0","9","0","0","0","0","0","6","0","18","4","0","88","68",
"1500000US060014431015","Block Group 5, Census Tract 4431.01, Alameda County, California","530","0","0","10","25","0","0","0","12","13","14","73","58","69","75","74","107",
"1500000US060014431021","Block Group 1, Census Tract 4431.02, Alameda County, California","399","10","16","0","19","12","0","0","0","0","0","24","89","28","99","37","65",
"1500000US060014431022","Block Group 2, Census Tract 4431.02, Alameda County, California","284","0","0","0","0","6","0","0","0","0","12","24","42","62","38","54","46",
"1500000US060014431023","Block Group 3, Census Tract 4431.02, Alameda County, California","365","0","0","13","0","0","5","22","8","0","12","39","41","26","64","51","84",
"1500000US060014431024","Block Group 4, Census Tract 4431.02, Alameda County, California","367","8","7","8","0","0","0","0","6","0","13","44","38","34","5","134","70",
"1500000US060014431031","Block Group 1, Census Tract 4431.03, Alameda County, California","1041","33","0","0","0","12","8","17","0","8","41","45","93","172","66","206","340",
"1500000US060014432001","Block Group 1, Census Tract 4432, Alameda County, California","1089","26","11","6","0","16","13","12","7","4","34","63","67","113","124","200","393",
"1500000US060014433011","Block Group 1, Census Tract 4433.01, Alameda County, California","358","16","7","0","23","0","6","36","10","7","5","27","93","43","13","6","66",
"1500000US060014433012","Block Group 2, Census Tract 4433.01, Alameda County, California","659","31","7","10","3","0","19","8","14","22","54","35","138","88","107","54","69",
"1500000US060014433013","Block Group 3, Census Tract 4433.01, Alameda County, California","159","0","0","0","0","0","0","0","0","6","4","14","16","49","34","21","15",
"1500000US060014433021","Block Group 1, Census Tract 4433.02, Alameda County, California","919","74","34","8","6","0","91","35","33","75","95","137","128","128","51","24","0",
"1500000US060014433022","Block Group 2, Census Tract 4433.02, Alameda County, California","790","40","5","17","19","15","0","28","68","34","112","99","96","98","92","28","39",
"1500000US060014433023","Block Group 3, Census Tract 4433.02, Alameda County, California","270","8","0","5","21","9","6","7","6","7","45","17","54","37","30","6","12",
"1500000US060014433024","Block Group 4, Census Tract 4433.02, Alameda County, California","172","4","0","0","0","0","0","6","0","0","14","0","36","67","6","18","21",
