bgp2000gj,bg2010gj,bg2010ge,wt_pop,wt_fam,wt_hh,wt_hu
G06009909198012524002604U3,G06009900026043,060990026043,1.0,1.0,1.0,1.0
G06009909198012524002605U1,G06009900026051,060990026051,1.0,1.0,1.0,1.0
G06009909198012524002605U2,G06009900026052,060990026052,1.0,1.0,1.0,1.0
G06009909198012524002701U1,G06009900027011,060990027011,1.0,1.0,1.0,1.0
G06009909198012524002701U2,G06009900027012,060990027012,1.0,1.0,1.0,1.0
G06009909198012524002702U1,G06009900027021,060990027021,1.0,1.0,1.0,1.0
G06009909198012524002702U2,G06009900027022,060990027022,1.0,1.0,1.0,1.0
G06009909198012524002702U3,G06009900027023,060990027023,1.0,1.0,1.0,1.0
G06009909198012524002702U4,G06009900027024,060990027024,1.0,1.0,1.0,1.0
G06009909198012524002702U5,G06009900027025,060990027025,1.0,1.0,1.0,1.0
G06009909198012524003001R1,G06009900030011,060990030011,1.0,1.0,1.0,1.0
G06009909198012524003001U1,G06009900030011,060990030011,1.0,1.0,1.0,1.0
G06009909198012524003001U2,G06009900030012,060990030012,0.0,0.0,0.0,0.0
G06009909198012524003001U3,G06009900030012,060990030012,0.0,0.0,0.0,0.0
G06009909198012524003001U3,G06009900030013,060990030013,1.0,1.0,1.0,1.0
G06009909198012524003002R1,G06009900030021,060990030021,1.0,1.0,1.0,1.0
G06009909198022622002002U1,G06009900020021,060990020021,1.0,1.0,1.0,1.0
G06009909198022622002002U2,G06009900020022,060990020022,1.0,1.0,1.0,1.0
G06009909198022622002002U3,G06009900020023,060990020023,1.0,1.0,1.0,1.0
G06009909198038422003002U2,G06009900030022,060990030022,1.0,1.0,1.0,1.0
G06009909198038422003002U3,G06009900030023,060990030023,0.7064327877,0.7025527992,0.6930883877,0.6959197615
G06009909198038422003002U3,G06009900030024,060990030024,0.2935672123,0.2974472008,0.3069116123,0.3040802385
G06009909198048354000402R2,G06009900004022,060990004022,1.0,1.0,1.0,1.0
G06009909198048354000402U2,G06009900004022,060990004022,0.0,0.0,0.0,0.0
G06009909198048354000403U1,G06009900004031,060990004031,1.0,1.0,1.0,1.0
G06009909198048354000403U2,G06009900004032,060990004032,1.0,1.0,1.0,1.0
G06009909198048354000404U1,G06009900004041,060990004041,1.0,1.0,1.0,1.0
G06009909198048354000404U2,G06009900004042,060990004042,1.0,1.0,1.0,1.0
G06009909198048354000404U3,G06009900004043,060990004043,1.0,1.0,1.0,1.0
G06009909198048354000503U1,G06009900005031,060990005031,1.0,1.0,1.0,1.0
G06009909198048354000503U2,G06009900005032,060990005032,1.0,1.0,1.0,1.0
G06009909198048354000503U3,G06009900005033,060990005033,1.0,1.0,1.0,1.0
G06009909198048354000504U1,G06009900005041,060990005041,1.0,1.0,1.0,1.0
G06009909198048354000504U2,G06009900005042,060990005042,1.0,1.0,1.0,1.0
G06009909198048354000504U3,G06009900005043,060990005043,1.0,1.0,1.0,1.0
G06009909198048354000505U1,G06009900005051,060990005051,1.0,1.0,1.0,1.0
G06009909198048354000505U2,G06009900005052,060990005052,1.0,1.0,1.0,1.0
G06009909198048354000506U1,G06009900005061,060990005061,1.0,1.0,1.0,1.0
G06009909198048354000506U2,G06009900005062,060990005062,1.0,1.0,1.0,1.0
G06009909198048354000506U3,G06009900005063,060990005063,1.0,1.0,1.0,1.0
G06009909198048354000506U4,G06009900005064,060990005064,1.0,1.0,1.0,1.0
G06009909198048354000601R1,G06009900006011,060990006011,1.0,0.0,1.0,1.0
G06009909198048354000601U1,G06009900006011,060990006011,1.0,1.0,1.0,1.0
G06009909198048354000601U2,G06009900006012,060990006012,1.0,1.0,1.0,1.0
G06009909198048354000601U3,G06009900006013,060990006013,1.0,1.0,1.0,1.0
G06009909198048354000602U1,G06009900006021,060990006021,1.0,1.0,1.0,1.0
G06009909198048354000602U2,G06009900006022,060990006022,1.0,1.0,1.0,1.0
G06009909198048354000801U1,G06009900008011,060990008011,1.0,1.0,1.0,1.0
G06009909198048354000801U2,G06009900008012,060990008012,1.0,1.0,1.0,1.0
G06009909198048354000801U3,G06009900008013,060990008013,1.0,1.0,1.0,1.0
G06009909198048354000801U4,G06009900008014,060990008014,1.0,1.0,1.0,1.0
G06009909198048354000801U5,G06009900008015,060990008015,1.0,1.0,1.0,1.0
G06009909198048354000803U1,G06009900008031,060990008031,1.0,1.0,1.0,1.0
G06009909198048354000803U2,G06009900008032,060990008032,1.0,1.0,1.0,1.0
G06009909198048354000803U3,G06009900008033,060990008033,1.0,1.0,1.0,1.0
G06009909198048354000805U1,G06009900008051,060990008051,1.0,1.0,1.0,1.0
G06009909198048354000805U2,G06009900008052,060990008052,1.0,1.0,1.0,1.0
G06009909198048354000805U3,G06009900008053,060990008053,1.0,1.0,1.0,1.0
G06009909198048354000805U4,G06009900008054,060990008054,1.0,1.0,1.0,1.0
G06009909198048354000806U1,G06009900008061,060990008061,1.0,1.0,1.0,1.0
G06009909198048354000806U2,G06009900008062,060990008062,1.0,1.0,1.0,1.0
G06009909198048354000807U1,G06009900008071,060990008071,1.0,1.0,1.0,1.0
G06009909198048354000807U2,G06009900008072,060990008072,1.0,1.0,1.0,1.0
G06009909198048354000905U1,G06009900009051,060990009051,1.0,1.0,1.0,1.0
G06009909198048354000905U2,G06009900009052,060990009052,1.0,1.0,1.0,1.0
G06009909198048354000905U3,G06009900009053,060990009053,1.0,1.0,1.0,1.0
G06009909198048354000906U1,G06009900009061,060990009061,1.0,1.0,1.0,1.0
G06009909198048354000906U2,G06009900009062,060990009062,1.0,1.0,1.0,1.0
G06009909198048354000906U3,G06009900009063,060990009063,1.0,1.0,1.0,1.0
G06009909198048354000907U1,G06009900009071,060990009071,1.0,1.0,1.0,1.0
G06009909198048354000907U2,G06009900009072,060990009072,1.0,1.0,1.0,1.0
G06009909198048354000907U3,G06009900009073,060990009073,1.0,1.0,1.0,1.0
G06009909198048354000908U1,G06009900009081,060990009081,1.0,1.0,1.0,1.0
G06009909198048354000908U2,G06009900009082,060990009082,1.0,1.0,1.0,1.0
G06009909198048354000908U3,G06009900009083,060990009083,1.0,1.0,1.0,1.0
G06009909198048354000909U1,G06009900009091,060990009091,1.0,1.0,1.0,1.0
G06009909198048354000909U2,G06009900009092,060990009092,1.0,1.0,1.0,1.0
G06009909198048354000909U3,G06009900009093,060990009093,1.0,1.0,1.0,1.0
G06009909198048354000910U1,G06009900009101,060990009101,1.0,1.0,1.0,1.0
G06009909198048354000910U2,G06009900009102,060990009102,1.0,1.0,1.0,1.0
G06009909198048354000910U3,G06009900009103,060990009103,1.0,1.0,1.0,1.0
G06009909198048354000910U4,G06009900009104,060990009104,1.0,1.0,1.0,1.0
G06009909198048354000911U1,G06009900009111,060990009111,1.0,1.0,1.0,1.0
G06009909198048354000911U2,G06009900009112,060990009112,1.0,1.0,1.0,1.0
G06009909198048354000911U3,G06009900009113,060990009113,1.0,1.0,1.0,1.0
G06009909198048354000912U1,G06009900009121,060990009121,1.0,1.0,1.0,1.0
G06009909198048354000912U2,G06009900009122,060990009122,1.0,1.0,1.0,1.0
G06009909198048354000912U3,G06009900009123,060990009123,1.0,1.0,1.0,1.0
G06009909198048354001001U1,G06009900010011,060990010011,1.0,1.0,1.0,1.0
G06009909198048354001001U2,G06009900010012,060990010012,1.0,1.0,1.0,1.0
G06009909198048354001001U3,G06009900010013,060990010013,1.0,1.0,1.0,1.0
G06009909198048354001001U4,G06009900010014,060990010014,1.0,1.0,1.0,1.0
G06009909198048354001001U5,G06009900010015,060990010015,1.0,1.0,1.0,1.0
G06009909198048354001002U1,G06009900010021,060990010021,1.0,1.0,1.0,1.0
G06009909198048354001002U2,G06009900010022,060990010022,1.0,1.0,1.0,1.0
G06009909198048354001002U3,G06009900010023,060990010023,1.0,1.0,1.0,1.0
G06009909198048354001100U1,G06009900011001,060990011001,1.0,1.0,1.0,1.0
G06009909198048354001100U2,G06009900011002,060990011002,1.0,1.0,1.0,1.0
G06009909198048354001100U3,G06009900011003,060990011003,1.0,1.0,1.0,1.0
G06009909198048354001100U4,G06009900011004,060990011004,1.0,1.0,1.0,1.0
G06009909198048354001200U1,G06009900012001,060990012001,1.0,1.0,1.0,1.0
G06009909198048354001200U2,G06009900012002,060990012002,1.0,1.0,1.0,1.0
G06009909198048354001200U3,G06009900012003,060990012003,1.0,1.0,1.0,1.0
G06009909198048354001300U1,G06009900013001,060990013001,1.0,1.0,1.0,1.0
G06009909198048354001300U2,G06009900013002,060990013002,1.0,1.0,1.0,1.0
G06009909198048354001300U3,G06009900013003,060990013003,1.0,1.0,1.0,1.0
G06009909198048354001300U4,G06009900013004,060990013004,1.0,1.0,1.0,1.0
G06009909198048354001300U5,G06009900013005,060990013005,1.0,1.0,1.0,1.0
G06009909198048354001300U6,G06009900013006,060990013006,1.0,1.0,1.0,1.0
G06009909198048354001400U1,G06009900014001,060990014001,1.0,1.0,1.0,1.0
G06009909198048354001400U2,G06009900014002,060990014002,1.0,1.0,1.0,1.0
G06009909198048354001400U3,G06009900014003,060990014003,1.0,1.0,1.0,1.0
G06009909198048354001400U4,G06009900014004,060990014004,1.0,1.0,1.0,1.0
G06009909198048354001400U5,G06009900014005,060990014005,1.0,1.0,1.0,1.0
G06009909198048354001500R5,G06009900015004,060990015004,0.0,0.0,0.0,0.0
G06009909198048354001500U1,G06009900015001,060990015001,1.0,1.0,1.0,1.0
G06009909198048354001500U2,G06009900015002,060990015002,1.0,1.0,1.0,1.0
G06009909198048354001500U3,G06009900015003,060990015003,1.0,1.0,1.0,1.0
G06009909198048354001500U4,G06009900015004,060990015004,0.0,0.0,0.0,0.0
G06009909198048354001500U5,G06009900015004,060990015004,0.0,0.0,0.0,0.0
G06009909198048354001601U1,G06009900016011,060990016011,1.0,1.0,1.0,1.0
G06009909198048354001601U2,G06009900016012,060990016012,1.0,1.0,1.0,1.0
G06009909198048354001601U3,G06009900016013,060990016013,1.0,1.0,1.0,1.0
G06009909198048354001603R1,G06009900016031,060990016031,0.0,0.0,0.0,0.0
G06009909198048354001603U1,G06009900016031,060990016031,0.0,0.0,0.0,0.0
G06009909198048354001603U2,G06009900016032,060990016032,1.0,1.0,1.0,1.0
G06009909198048354001603U4,G06009900016034,060990016034,1.0,1.0,1.0,1.0
G06009909198048354001604U1,G06009900016041,060990016041,1.0,1.0,1.0,1.0
G06009909198048354001604U2,G06009900016042,060990016042,1.0,1.0,1.0,1.0
G06009909198048354001604U3,G06009900016043,060990016043,1.0,1.0,1.0,1.0
G06009909198048354001700U1,G06009900017001,060990017001,1.0,1.0,1.0,1.0
G06009909198048354001700U2,G06009900017002,060990017002,1.0,1.0,1.0,1.0
G06009909198048354001800R2,G06009900018002,060990018002,0.0,0.0,0.0,0.0
G06009909198048354001800U1,G06009900018001,060990018001,1.0,1.0,1.0,1.0
G06009909198048354001800U2,G06009900018002,060990018002,1.0,1.0,1.0,1.0
G06009909198048354001800U3,G06009900018003,060990018003,1.0,0.0,0.0,0.0
G06009909198048354001900U1,G06009900019001,060990019001,1.0,1.0,1.0,1.0
G06009909198048354001900U2,G06009900019002,060990019002,1.0,1.0,1.0,1.0
G06009909198048354001900U3,G06009900019003,060990019003,1.0,1.0,1.0,1.0
G06009909198048354001900U4,G06009900019004,060990019004,1.0,1.0,1.0,1.0
G06009909198048354001900U5,G06009900019005,060990019005,1.0,1.0,1.0,1.0
G06009909198048354002002U2,G06009900020022,060990020022,1.0,1.0,1.0,1.0
G06009909198048354002002U3,G06009900020023,060990020023,0.0,0.0,0.0,0.0
G06009909198048354002003U1,G06009900020052,060990020052,1.0,1.0,1.0,1.0
G06009909198048354002003U2,G06009900020051,060990020051,1.0,1.0,1.0,1.0
G06009909198048354002003U3,G06009900020061,060990020061,1.0,1.0,1.0,1.0
G06009909198048354002003U4,G06009900020062,060990020062,1.0,1.0,1.0,1.0
G06009909198048354002004U1,G06009900020041,060990020041,1.0,1.0,1.0,1.0
G06009909198048354002004U2,G06009900020042,060990020042,1.0,1.0,1.0,1.0
G06009909198048354002004U3,G06009900020043,060990020043,1.0,1.0,1.0,1.0
G06009909198048354002004U4,G06009900020044,060990020044,1.0,1.0,1.0,1.0
G06009909198048354002100R1,G06009900021001,060990021001,0.0,0.0,0.0,0.0
G06009909198048354002100U1,G06009900021001,060990021001,1.0,1.0,1.0,1.0
G06009909198048354002100U2,G06009900021002,060990021002,1.0,1.0,1.0,1.0
G06009909198048354002200R1,G06009900022001,060990022001,0.0,0.0,0.0,0.0
G06009909198048354002200R3,G06009900022003,060990022003,0.0,0.0,0.0,0.0
G06009909198048354002200U1,G06009900022001,060990022001,1.0,1.0,1.0,1.0
G06009909198048354002200U2,G06009900022002,060990022002,1.0,1.0,1.0,1.0
G06009909198048354002200U3,G06009900022003,060990022003,1.0,1.0,1.0,1.0
G06009909198048354002200U4,G06009900022004,060990022004,1.0,1.0,1.0,1.0
G06009909198048354002301R2,G06009900023012,060990023012,0.0,0.0,0.0,0.0
G06009909198048354002301U1,G06009900023011,060990023011,1.0,1.0,1.0,1.0
G06009909198048354002301U2,G06009900023012,060990023012,1.0,1.0,1.0,1.0
G06009909198048354002301U3,G06009900023013,060990023013,0.0,0.0,0.0,0.0
G06009909198048354002301U4,G06009900023014,060990023014,0.0,0.0,0.0,1.0
G06009909198048354002302R1,G06009900023021,060990023021,0.0,0.0,0.0,0.0
G06009909198048354002302U1,G06009900023021,060990023021,1.0,1.0,1.0,1.0
G06009909198048354002400U1,G06009900024021,060990024021,1.0,1.0,1.0,1.0
G06009909198048354002400U2,G06009900024012,060990024012,0.9254021431,0.9184608125,0.921758383,0.9213956204
G06009909198048354002400U2,G06009900024023,060990024023,0.0745978569,0.0815391875,0.078241617,0.0786043796
G06009909198048354002400U3,G06009900024022,060990024022,1.0,1.0,1.0,1.0
G06009909198048354002400U4,G06009900024011,060990024011,0.9648416037,0.9654028494,0.9668063389,0.966702621
G06009909198048354002400U4,G06009900024023,060990024023,0.0351583963,0.0345971506,0.0331936611,0.033297379
G06009909198048354002501U1,G06009900025011,060990025011,1.0,1.0,1.0,1.0
G06009909198061068000301R1,G06009900003011,060990003011,0.0,0.0,0.0,0.0
G06009909198061068000301R2,G06009900003012,060990003012,0.0,0.0,0.0,0.0
G06009909198061068000301U1,G06009900003011,060990003011,1.0,1.0,1.0,1.0
G06009909198061068000301U2,G06009900003012,060990003012,1.0,1.0,1.0,1.0
G06009909198061068000302R3,G06009900003023,060990003023,0.0,0.0,0.0,0.0
G06009909198061068000302U1,G06009900003021,060990003021,1.0,1.0,1.0,1.0
G06009909198061068000302U2,G06009900003022,060990003022,1.0,1.0,1.0,1.0
G06009909198061068000302U3,G06009900003023,060990003023,1.0,1.0,1.0,1.0
G06009909198061068000303U1,G06009900003031,060990003031,1.0,1.0,1.0,1.0
G06009909198061068000303U2,G06009900003032,060990003032,1.0,1.0,1.0,1.0
G06009909198061068000303U3,G06009900003033,060990003033,1.0,1.0,1.0,1.0
G06009909198061068000304U1,G06009900003041,060990003041,1.0,1.0,1.0,1.0
G06009909198061068000304U2,G06009900003043,060990003043,1.0,1.0,1.0,1.0
G06009909198061068000304U3,G06009900003043,060990003043,1.0,1.0,1.0,1.0
G06009909198061068000304U4,G06009900003042,060990003042,1.0,1.0,1.0,1.0
G06009909198061068000402R1,G06009900004021,060990004021,0.0,0.0,0.0,0.0
G06009909198061068000402R3,G06009900004023,060990004023,1.0,1.0,1.0,1.0
G06009909198061068000402U1,G06009900004021,060990004021,1.0,1.0,1.0,1.0
G06009909198061068000402U3,G06009900004023,060990004023,1.0,1.0,1.0,1.0
G06009909198061068000402U4,G06009900004024,060990004024,1.0,1.0,1.0,1.0
G06009909198061068000402U5,G06009900004025,060990004025,1.0,1.0,1.0,1.0
G06009909198071084002301R2,G06009900023012,060990023012,0.0,0.0,0.0,0.0
G06009909198071084002301R3,G06009900023013,060990023013,0.0,0.0,0.0,0.0
G06009909198071084002301U2,G06009900023012,060990023012,1.0,1.0,1.0,1.0
G06009909198071084002301U3,G06009900023013,060990023013,1.0,1.0,1.0,1.0
G06009909198071084002301U4,G06009900023014,060990023014,1.0,1.0,1.0,1.0
G06009909198071084002400U1,G06009900024021,060990024021,1.0,1.0,1.0,1.0
G06009909198071084002501U1,G06009900025011,060990025011,1.0,1.0,1.0,1.0
G06009909198071084002502U1,G06009900025042,060990025042,0.0,0.0,0.0,0.0
G06009909198084578001500U3,G06009900015003,060990015003,1.0,1.0,1.0,1.0
G06009909198084578001500U5,G06009900015004,060990015004,1.0,1.0,1.0,1.0
G06009909198084578001601U1,G06009900016011,060990016011,1.0,1.0,1.0,1.0
G06009909198084578001601U2,G06009900016012,060990016012,1.0,1.0,1.0,1.0
G06009909198084578001601U3,G06009900016013,060990016013,1.0,1.0,1.0,1.0
G06009909198084578001603U1,G06009900016031,060990016031,1.0,1.0,1.0,1.0
G06009909198084578001603U2,G06009900016032,060990016032,0.9997013525,0.9996969459,0.9996911097,0.9996835758
G06009909198084578001603U2,G06009900016033,060990016033,0.0002986475,0.0003030541,0.0003088903,0.0003164242
G06009909198084578001603U3,G06009900016033,060990016033,1.0,1.0,1.0,1.0
G06009909198084578001603U4,G06009900016034,060990016034,1.0,1.0,1.0,1.0
G06009909198099999000301R1,G06009900003011,060990003011,0.0,0.0,0.0,0.0
G06009909198099999000301U1,G06009900003011,060990003011,1.0,1.0,1.0,1.0
G06009909198099999000302R3,G06009900003023,060990003023,0.0,0.0,0.0,0.0
G06009909198099999000302U2,G06009900003022,060990003022,1.0,1.0,1.0,1.0
G06009909198099999000302U3,G06009900003023,060990003023,1.0,1.0,1.0,1.0
G06009909198099999000303U1,G06009900003031,060990003031,1.0,1.0,1.0,1.0
G06009909198099999000304U1,G06009900003041,060990003041,1.0,1.0,1.0,1.0
G06009909198099999000304U3,G06009900003043,060990003043,1.0,1.0,1.0,1.0
G06009909198099999000304U4,G06009900003042,060990003042,1.0,1.0,1.0,1.0
G06009909198099999000402R1,G06009900004021,060990004021,1.0,1.0,1.0,1.0
G06009909198099999000402R2,G06009900004022,060990004022,1.0,1.0,1.0,1.0
G06009909198099999000402R3,G06009900004023,060990004023,0.0,0.0,0.0,0.0
G06009909198099999000402R4,G06009900004024,060990004024,0.0,0.0,0.0,0.0
G06009909198099999000402U1,G06009900004021,060990004021,1.0,1.0,1.0,1.0
G06009909198099999000402U2,G06009900004022,060990004022,1.0,1.0,1.0,1.0
G06009909198099999000402U3,G06009900004023,060990004023,1.0,1.0,1.0,1.0
G06009909198099999000402U4,G06009900004024,060990004024,1.0,1.0,1.0,1.0
G06009909198099999000402U5,G06009900004023,060990004023,0.0,0.0,0.0,0.0
G06009909198099999000402U5,G06009900004025,060990004025,0.0,0.0,0.0,0.0
G06009909198099999000403U1,G06009900004031,060990004031,1.0,1.0,1.0,1.0
G06009909198099999000404U2,G06009900004042,060990004042,1.0,1.0,1.0,1.0
G06009909198099999000504U1,G06009900005041,060990005041,1.0,1.0,1.0,1.0
G06009909198099999000505U1,G06009900005051,060990005051,1.0,1.0,1.0,1.0
G06009909198099999000506U3,G06009900005063,060990005063,1.0,1.0,1.0,1.0
G06009909198099999000506U4,G06009900005064,060990005064,1.0,1.0,1.0,1.0
G06009909198099999000601R1,G06009900006011,060990006011,1.0,1.0,1.0,1.0
G06009909198099999000601U1,G06009900006011,060990006011,1.0,1.0,1.0,1.0
G06009909198099999000601U2,G06009900006012,060990006012,1.0,1.0,1.0,1.0
G06009909198099999000601U3,G06009900006013,060990006013,1.0,1.0,1.0,1.0
G06009909198099999000602U1,G06009900006021,060990006021,1.0,1.0,1.0,1.0
G06009909198099999000602U2,G06009900006022,060990006022,1.0,1.0,1.0,1.0
G06009909198099999000908U1,G06009900009081,060990009081,1.0,1.0,1.0,1.0
G06009909198099999000908U2,G06009900009082,060990009082,1.0,1.0,1.0,1.0
G06009909198099999001400U3,G06009900014003,060990014003,1.0,1.0,1.0,1.0
G06009909198099999001400U5,G06009900014005,060990014005,0.0,0.0,0.0,0.0
G06009909198099999001500R4,G06009900015004,060990015004,1.0,1.0,1.0,1.0
G06009909198099999001500R5,G06009900015004,060990015004,0.0,0.0,0.0,0.0
G06009909198099999001500U1,G06009900015001,060990015001,1.0,1.0,1.0,1.0
G06009909198099999001500U4,G06009900015004,060990015004,1.0,1.0,1.0,1.0
G06009909198099999001500U5,G06009900015004,060990015004,1.0,1.0,1.0,1.0
G06009909198099999001601U2,G06009900016012,060990016012,1.0,1.0,1.0,1.0
G06009909198099999002002R3,G06009900020023,060990020023,0.0,0.0,0.0,0.0
G06009909198099999002002U1,G06009900020021,060990020021,1.0,1.0,1.0,1.0
G06009909198099999002002U2,G06009900020022,060990020022,1.0,1.0,1.0,1.0
G06009909198099999002002U3,G06009900020023,060990020023,1.0,1.0,1.0,1.0
G06009909198099999002004U1,G06009900020041,060990020041,1.0,0.0,1.0,1.0
G06009909198099999002100R1,G06009900021001,060990021001,0.0,0.0,0.0,0.0
G06009909198099999002100U1,G06009900021001,060990021001,1.0,1.0,1.0,1.0
G06009909198099999002100U2,G06009900021002,060990021002,1.0,1.0,1.0,1.0
