bg2010gj,bg2010ge,bg2020gj,bg2020ge,wt_pop,wt_adult,wt_hh,wt_fam,wt_hu,parea
G06006500408081,060650408081,G06006500408081,060650408081,0.993087665233,0.992320256515,0.991659489204,0.991937652248,0.991179490836,0.965213377353
G06006500408081,060650408081,G06006500466022,060650466022,0.006912334767,0.007679743485,0.008340510796,0.008062347752,0.008820509164,0.034786622647
G06006500408082,060650408082,G06006500408082,060650408082,0.996847687304,0.996279875727,0.995399009168,0.996915986098,0.995423575862,0.873690798598
G06006500408082,060650408082,G06006500466021,060650466021,0.003152312696,0.003720124273,0.004600990832,0.003084013902,0.004576424138,0.126309201402
G06006500408083,060650408083,G06006500408083,060650408083,0.664932362123,0.660396542959,0.710465116279,0.675074183976,0.711431742508,0.309968808155
G06006500408083,060650408083,G06006500408084,060650408084,0.335067637877,0.339603457041,0.289534883721,0.324925816024,0.288568257492,0.690031191845
G06006500408091,060650408091,G06006500408091,060650408091,1,1,1,1,1,0.997545178339
G06006500408091,060650408091,G06006500408131,060650408131,0,0,0,0,0,0.002454821661
G06006500408092,060650408092,G06006500408092,060650408092,0.957972805933,0.957106812447,0.950396825397,0.958005249344,0.95145631068,0.900429889144
G06006500408092,060650408092,G06006500408131,060650408131,0.042027194067,0.042893187553,0.049603174603,0.041994750656,0.04854368932,0.097340922545
G06006500408092,060650408092,G06006500466021,060650466021,0,0,0,0,0,0.002229188311
G06006500408121,060650408121,G06006500408121,060650408121,0.416954022989,0.412935323383,0.40602189781,0.407451923077,0.410166520596,0.405294536721
G06006500408121,060650408121,G06006500408122,060650408122,0.583045977011,0.587064676617,0.59397810219,0.592548076923,0.589833479404,0.594705463279
G06006500408131,060650408131,G06006500408133,060650408133,0.397331786543,0.394884092726,0.411943319838,0.400237529691,0.42013552759,0.419975550125
G06006500408131,060650408131,G06006500408161,060650408161,0,0,0,0,0,0.005660714735
G06006500408131,060650408131,G06006500408132,060650408132,0.602668213457,0.605115907274,0.588056680162,0.599762470309,0.57986447241,0.574363735139
G06006500408132,060650408132,G06006500408131,060650408131,1,1,1,1,1,1
G06006500408141,060650408141,G06006500408143,060650408143,0.375390381012,0.36835106383,0.333628318584,0.391959798995,0.336974789916,0.536660355766
G06006500408141,060650408141,G06006500408142,060650408142,0.624609618988,0.63164893617,0.666371681416,0.608040201005,0.663025210084,0.463339644234
G06006500408142,060650408142,G06006500408141,060650408141,1,1,1,1,1,1
G06006500408151,060650408151,G06006500408151,060650408151,1,1,1,1,1,1
G06006500408152,060650408152,G06006500408152,060650408152,1,1,1,1,1,1
G06006500408161,060650408161,G06006500408161,060650408161,0.946551477781,0.950100445251,0.957200322126,0.94763319172,0.957368061175,0.860362762658
G06006500408161,060650408161,G06006500409022,060650409022,0.003350314845,0.003008376439,0.002570776331,0.00321190132,0.002472377713,0.008261834005
G06006500408161,060650408161,G06006500408133,060650408133,0.050098207374,0.046891178309999997,0.040228901543,0.04915490696,0.040159561112,0.131375403337
G06006500408211,060650408211,G06006500408211,060650408211,0.346724574738,0.33552299141,0.352941176471,0.341428571429,0.343777197563,0.113929425559
G06006500408211,060650408211,G06006500408214,060650408214,0.653275425262,0.66447700859,0.647058823529,0.658571428571,0.656222802437,0.886070574441
G06006500408212,060650408212,G06006500408213,060650408213,0.304899991769,0.308586291803,0.309919138577,0.310343502651,0.306600450831,0.442747437382
G06006500408212,060650408212,G06006500408212,060650408212,0.695100008231,0.691413708197,0.690080861423,0.689656497349,0.693399549169,0.557252562618
G06006500409011,060650409011,G06006500409014,060650409014,0.456903431764,0.48869016307199997,0.566115702479,0.468438538206,0.556317335945,0.627327088164
G06006500409011,060650409011,G06006500409013,060650409013,0.543096568236,0.511309836928,0.433884297521,0.531561461794,0.443682664055,0.341920807501
G06006500409011,060650409011,G06006500409022,060650409022,0,0,0,0,0,0.030752104335
G06006500409012,060650409012,G06006500409011,060650409011,1,1,1,1,1,1
G06006500409013,060650409013,G06006500409012,060650409012,1,1,1,1,1,1
G06006500409021,060650409021,G06006500408133,060650408133,6.86480421e-4,6.95398263e-4,6.68991089e-4,6.68938169e-4,6.76092041e-4,6.53780382e-4
G06006500409021,060650409021,G06006500409021,060650409021,0.999313519579,0.999304601737,0.999331008911,0.999331061831,0.999323907959,0.999346219618
G06006500409022,060650409022,G06006500409022,060650409022,0.978623566215,0.979759645794,0.972413793103,0.97150997151,0.97385620915,0.992398345863
G06006500409022,060650409022,G06006500409023,060650409023,0.021376433785,0.020240354206,0.027586206897,0.02849002849,0.02614379085,0.007601654137
G06006500409023,060650409023,G06006500409023,060650409023,1,1,1,1,1,0.96613388532
G06006500409023,060650409023,G06006500409022,060650409022,0,0,0,0,0,0.033866114680000003
G06006500409031,060650409031,G06006500409031,060650409031,1,1,1,1,1,1
G06006500409032,060650409032,G06006500409032,060650409032,1,1,1,1,1,1
G06006500409041,060650409041,G06006500409041,060650409041,1,1,1,1,1,1
G06006500409042,060650409042,G06006500409042,060650409042,1,1,1,1,1,1
G06006500410011,060650410011,G06006500410011,060650410011,0.506355932203,0.505324813632,0.409703504043,0.486535008977,0.404118404118,0.582262763752
G06006500410011,060650410011,G06006500410012,060650410012,0.493644067797,0.494675186368,0.590296495957,0.513464991023,0.595881595882,0.417737236248
G06006500410021,060650410021,G06006500410021,060650410021,1,1,1,1,1,1
G06006500410022,060650410022,G06006500410022,060650410022,1,1,1,1,1,1
G06006500410031,060650410031,G06006500410031,060650410031,1,1,1,1,1,1
G06006500410041,060650410041,G06006500410041,060650410041,1,1,1,1,1,1
G06006500410042,060650410042,G06006500410042,060650410042,1,1,1,1,1,1
G06006500410043,060650410043,G06006500410043,060650410043,1,1,1,1,1,0.996588290268
G06006500410043,060650410043,G06006500404021,060650404021,0,0,0,0,0,0.003411709732
G06006500411011,060650411011,G06006500411011,060650411011,1,1,1,1,1,1
G06006500411012,060650411012,G06006500411012,060650411012,1,1,1,1,1,1
G06006500411013,060650411013,G06006500411013,060650411013,1,1,1,1,1,1
G06006500411021,060650411021,G06006500411021,060650411021,1,1,1,1,1,1
G06006500411022,060650411022,G06006500411022,060650411022,1,1,1,1,1,1
G06006500412011,060650412011,G06006500412011,060650412011,1,1,1,1,1,1
G06006500412012,060650412012,G06006500412012,060650412012,1,1,1,1,1,1
G06006500412021,060650412021,G06006500412021,060650412021,1,1,1,1,1,1
G06006500412022,060650412022,G06006500412022,060650412022,1,1,1,1,1,1
G06006500412023,060650412023,G06006500412023,060650412023,1,1,1,1,1,1
G06006500412031,060650412031,G06006500412031,060650412031,1,1,1,1,1,1
G06006500412032,060650412032,G06006500412032,060650412032,1,1,1,1,1,1
G06006500413011,060650413011,G06006500413011,060650413011,1,1,1,1,1,1
G06006500413012,060650413012,G06006500413012,060650413012,1,1,1,1,1,1
G06006500413021,060650413021,G06006500413021,060650413021,1,1,1,1,1,1
G06006500413022,060650413022,G06006500413022,060650413022,1,1,1,1,1,1
G06006500414031,060650414031,G06006500414031,060650414031,1,1,1,1,1,1
G06006500414032,060650414032,G06006500414032,060650414032,1,1,1,1,1,1
G06006500414041,060650414041,G06006500414041,060650414041,1,1,1,1,1,1
G06006500414042,060650414042,G06006500414042,060650414042,1,1,1,1,1,1
G06006500414051,060650414051,G06006500414051,060650414051,1,1,1,1,1,1
G06006500414052,060650414052,G06006500414052,060650414052,1,1,1,1,1,1
G06006500414061,060650414061,G06006500414063,060650414063,0.455598455598,0.444040697674,0.347425057648,0.439203354298,0.339554917444,0.719520032288
G06006500414061,060650414061,G06006500414062,060650414062,0.544401544402,0.555959302326,0.652574942352,0.560796645702,0.660445082556,0.280479967712
G06006500414062,060650414062,G06006500414061,060650414061,1,1,1,1,1,1
G06006500414071,060650414071,G06006500414071,060650414071,1,1,1,1,1,1
G06006500414072,060650414072,G06006500414072,060650414072,1,1,1,1,1,1
G06006500414073,060650414073,G06006500414073,060650414073,1,1,1,1,1,1
G06006500414081,060650414081,G06006500414081,060650414081,1,1,1,1,1,1
G06006500414082,060650414082,G06006500414082,060650414082,1,1,1,1,1,1
G06006500414091,060650414091,G06006500414131,060650414131,0.326712856043,0.353792196405,0.361036157582,0.35864978903,0.36801242236,0.454809355797
G06006500414091,060650414091,G06006500414133,060650414133,0.386913010008,0.375054800526,0.367512142472,0.373719107896,0.365424430642,0.404428217136
G06006500414091,060650414091,G06006500414132,060650414132,0.286374133949,0.271153003069,0.271451699946,0.267631103074,0.266563146998,0.140762427067
G06006500414092,060650414092,G06006500414142,060650414142,0.600527398082,0.601615672457,0.590171750666,0.596603306573,0.589273084736,0.55283957322
G06006500414092,060650414092,G06006500414141,060650414141,0.399472601918,0.398384327543,0.40982824933400003,0.403396693427,0.410726915264,0.447104896693
G06006500414092,060650414092,G06006500414152,060650414152,0,0,0,0,0,5.5530087e-5
G06006500414093,060650414093,G06006500414152,060650414152,0.670490782249,0.671145884853,0.680239629268,0.686863040147,0.683042240381,0.842575935675
G06006500414093,060650414093,G06006500414153,060650414153,9.76628781e-4,9.77764918e-4,9.57691842e-4,0.001005127349,9.50585964e-4,0.021330626296
G06006500414093,060650414093,G06006500414151,060650414151,0.32853258897,0.327876350229,0.31880267889,0.312131832504,0.316007173654,0.136093438029
G06006500414094,060650414094,G06006500414153,060650414153,1,1,1,1,1,0.998096910442
G06006500414094,060650414094,G06006500414101,060650414101,0,0,0,0,0,0.0019030895580000001
G06006500414101,060650414101,G06006500414101,060650414101,1,1,1,1,1,0.977300930455
G06006500414101,060650414101,G06006500482002,060650482002,0,0,0,0,0,0.011388001411
G06006500414101,060650414101,G06006500416021,060650416021,0,0,0,0,0,0.011311068134
G06006500414102,060650414102,G06006500414102,060650414102,1,1,1,1,1,1
G06006500414111,060650414111,G06006500414111,060650414111,1,1,1,1,1,1
G06006500414112,060650414112,G06006500414112,060650414112,1,1,1,1,1,1
G06006500414121,060650414121,G06006500414121,060650414121,0.99998263383,0.999982727345,0.999982422349,0.999982078247,0.999982288696,0.999886593629
G06006500414121,060650414121,G06006500414151,060650414151,1.736617e-5,1.7272655e-5,1.7577651e-5,1.7921753e-5,1.7711304e-5,6.2911564e-5
G06006500414121,060650414121,G06006500414112,060650414112,0,0,0,0,0,5.0494808e-5
G06006500414122,060650414122,G06006500414122,060650414122,1,1,1,1,1,1
G06006500415001,060650415001,G06006500415001,060650415001,1,1,1,1,1,1
G06006500415002,060650415002,G06006500415002,060650415002,1,1,1,1,1,1
G06006500416001,060650416001,G06006500416011,060650416011,1,1,1,1,1,1
G06006500416002,060650416002,G06006500414101,060650414101,0,0,0,0,0,9.78548735e-4
G06006500416002,060650416002,G06006500415002,060650415002,0,0,0,0,0,0.005959571274
G06006500416002,060650416002,G06006500416021,060650416021,1,1,1,1,1,0.990410022893
G06006500416002,060650416002,G06006500482002,060650482002,0,0,0,0,0,0.002651857098
G06006500416003,060650416003,G06006500416022,060650416022,1,1,1,1,1,1
G06006500416004,060650416004,G06006500416012,060650416012,1,1,1,1,1,1
G06006500417021,060650417021,G06006500417021,060650417021,1,1,1,1,1,1
G06006500417022,060650417022,G06006500417022,060650417022,1,1,1,1,1,1
G06006500417023,060650417023,G06006500417023,060650417023,1,1,1,1,1,1
G06006500417031,060650417031,G06006500417031,060650417031,1,1,1,1,1,1
G06006500417032,060650417032,G06006500417032,060650417032,1,1,1,1,1,1
G06006500417033,060650417033,G06006500417033,060650417033,1,1,1,1,1,1
G06006500417041,060650417041,G06006500417041,060650417041,1,1,1,1,1,1
G06006500417042,060650417042,G06006500417042,060650417042,1,1,1,1,1,1
G06006500418031,060650418031,G06006500418032,060650418032,0.24942835313,0.25329291699,0.269779269624,0.260930486022,0.270993568096,0.301637780116
G06006500418031,060650418031,G06006500418031,060650418031,0.025050401159,0.02402463725,0.026350343337,0.025811548921,0.025854067631,0.026137181655
G06006500418031,060650418031,G06006500418033,060650418033,0.725521245711,0.722682445759,0.703870387039,0.713257965057,0.703152364273,0.66644488838
G06006500418031,060650418031,G06006500418081,060650418081,0,0,0,0,0,0.005780149849
G06006500418032,060650418032,G06006500418031,060650418031,0.998621115265,0.998699070922,0.998674968315,0.998632887786,0.998649303287,0.99934184299
G06006500418032,060650418032,G06006500418062,060650418062,0.001378884735,0.001300929078,0.001325031685,0.001367112214,0.001350696713,6.5815701e-4
G06006500418041,060650418041,G06006500418041,060650418041,1,1,1,1,1,1
G06006500418042,060650418042,G06006500418042,060650418042,1,1,1,1,1,1
G06006500418051,060650418051,G06006500418051,060650418051,1,1,1,1,1,1
G06006500418052,060650418052,G06006500418052,060650418052,1,1,1,1,1,1
G06006500418053,060650418053,G06006500418053,060650418053,1,1,1,1,1,1
G06006500418061,060650418061,G06006500418061,060650418061,1,1,1,1,1,1
G06006500418062,060650418062,G06006500418062,060650418062,1,1,1,1,1,1
G06006500418071,060650418071,G06006500418071,060650418071,1,1,1,1,1,1
G06006500418072,060650418072,G06006500418072,060650418072,1,1,1,1,1,1
G06006500418081,060650418081,G06006500418081,060650418081,0.983412322275,0.985765124555,0.983606557377,0.982511923688,0.983965014577,0.979902731779
G06006500418081,060650418081,G06006500418033,060650418033,0.016587677725,0.014234875445,0.016393442623,0.017488076312,0.016034985423,0.020097268221
G06006500418082,060650418082,G06006500418082,060650418082,1,1,1,1,1,1
G06006500418083,060650418083,G06006500418083,060650418083,1,1,1,1,1,0.999836610712
G06006500418083,060650418083,G06006500418122,060650418122,0,0,0,0,0,1.63389288e-4
G06006500418091,060650418091,G06006500418091,060650418091,1,1,1,1,1,1
G06006500418092,060650418092,G06006500418092,060650418092,1,1,1,1,1,1
G06006500418093,060650418093,G06006500418094,060650418094,0.335062240664,0.337246049661,0.386822529224,0.339673913043,0.385169927909,0.485656016495
G06006500418093,060650418093,G06006500418093,060650418093,0.664937759336,0.662753950339,0.613177470776,0.660326086957,0.614830072091,0.514343983505
G06006500418101,060650418101,G06006500418101,060650418101,1,1,1,1,1,1
G06006500418102,060650418102,G06006500418102,060650418102,1,1,1,1,1,1
G06006500418103,060650418103,G06006500418103,060650418103,0.996840442338,0.998507462687,0.998076923077,0.997885835095,0.998106060606,0.986590982849
G06006500418103,060650418103,G06006500479023,060650479023,0,0,0,0,0,0.001584460893
G06006500418103,060650418103,G06006500479021,060650479021,0.003159557662,0.001492537313,0.001923076923,0.002114164905,0.001893939394,0.011824556257
G06006500418121,060650418121,G06006500418121,060650418121,1,1,1,1,1,1
G06006500418122,060650418122,G06006500418122,060650418122,1,1,1,1,1,1
G06006500418131,060650418131,G06006500418131,060650418131,1,1,1,1,1,1
G06006500418132,060650418132,G06006500418132,060650418132,1,1,1,1,1,1
G06006500418133,060650418133,G06006500418133,060650418133,1,1,1,1,1,1
G06006500419041,060650419041,G06006500415001,060650415001,0,0,0,0,0,0.013918136754
G06006500419041,060650419041,G06006500419041,060650419041,1,1,1,1,1,0.986081863246
G06006500419042,060650419042,G06006500419042,060650419042,1,1,1,1,1,0.998143027576
G06006500419042,060650419042,G06005900218261,060590218261,0,0,0,0,0,0.001856972424
G06006500419043,060650419043,G06006500419043,060650419043,1,1,1,1,1,1
G06006500419051,060650419051,G06006500419052,060650419052,0.651788756388,0.634834240475,0.674603174603,0.665734265734,0.67650273224,0.478829027313
G06006500419051,060650419051,G06006500419051,060650419051,0.348211243612,0.365165759525,0.325396825397,0.334265734266,0.32349726776,0.521170972687
G06006500419061,060650419061,G06006500419061,060650419061,1,1,1,1,1,1
G06006500419062,060650419062,G06006500419062,060650419062,1,1,1,1,1,1
G06006500419063,060650419063,G06006500419063,060650419063,1,1,1,1,1,1
G06006500419064,060650419064,G06006500419064,060650419064,1,1,1,1,1,1
G06006500419091,060650419091,G06006500419091,060650419091,1,1,1,1,1,1
G06006500419092,060650419092,G06006500419092,060650419092,1,1,1,1,1,1
G06006500419093,060650419093,G06006500419093,060650419093,1,1,1,1,1,1
G06006500419094,060650419094,G06006500419094,060650419094,1,1,1,1,1,1
G06006500419101,060650419101,G06006500419103,060650419103,0.397678680513,0.415913978495,0.464147286822,0.425061425061,0.483227561197,0.770919290408
G06006500419101,060650419101,G06006500420072,060650420072,0,0,0,0,0,0.011371786296
G06006500419101,060650419101,G06006500419102,060650419102,0.602321319487,0.584086021505,0.535852713178,0.574938574939,0.516772438803,0.217708923296
G06006500419102,060650419102,G06006500419104,060650419104,0.637548891786,0.548625359048,0.46888694128,0.518857142857,0.464671654198,0.750242729386
G06006500419102,060650419102,G06006500419101,060650419101,0.362451108214,0.451374640952,0.53111305872,0.481142857143,0.535328345802,0.249757270614
G06006500419111,060650419111,G06006500419152,060650419152,0.374882382704,0.376388589265,0.377397971141,0.386636781261,0.388848291309,0.316234942758
G06006500419111,060650419111,G06006500481002,060650481002,0,0,0,0,0,0.001514138757
G06006500419111,060650419111,G06006500419153,060650419153,0.625117617296,0.623611410735,0.622602028859,0.613363218739,0.611151708691,0.682250918486
G06006500419112,060650419112,G06006500419141,060650419141,1,1,1,1,1,1
G06006500419113,060650419113,G06006500419151,060650419151,0.511621404431,0.532580250622,0.542441962769,0.541794140431,0.541766350394,0.046070151689
G06006500419113,060650419113,G06006500419154,060650419154,0.149969688851,0.176363345933,0.204054684332,0.166494878969,0.202081408324,0.932720872346
G06006500419113,060650419113,G06006500419141,060650419141,0.047589514488,0.041086700732,0.035574296797,0.042537209242,0.035416540328,0.006851099244
G06006500419113,060650419113,G06006500419142,060650419142,0.290819392229,0.249969702712,0.217929056101,0.249173771358,0.220735700953,0.014357876721
G06006500419121,060650419121,G06006500419121,060650419121,1,1,1,1,1,1
G06006500419122,060650419122,G06006500419122,060650419122,1,1,1,1,1,1
G06006500419123,060650419123,G06006500419123,060650419123,1,1,1,1,1,1
G06006500419131,060650419131,G06006500419131,060650419131,1,1,1,1,1,1
G06006500419132,060650419132,G06006500419132,060650419132,0.990037413924,0.99068916440200006,0.99189355689,0.989865449906,0.992452907088,0.973759876135
G06006500419132,060650419132,G06006500419133,060650419133,0.009962586076,0.009310835598,0.00810644311,0.010134550094,0.007547092912,0.026240123865
G06006500419133,060650419133,G06006500419133,060650419133,0.999911186197,0.999911727713,0.999930456833,0.999915027128,0.999931712879,0.983139642351
G06006500419133,060650419133,G06006500419122,060650419122,8.8813803e-5,8.8272287e-5,6.9543167e-5,8.4972872e-5,6.8287121e-5,0.016860357649
G06006500420031,060650420031,G06006500420033,060650420033,0.588143525741,0.597283085013,0.604260089686,0.585459183673,0.591097308489,0.597044702638
G06006500420031,060650420031,G06006500420032,060650420032,0.411856474259,0.402716914987,0.395739910314,0.414540816327,0.408902691511,0.402955297362
G06006500420032,060650420032,G06006500420031,060650420031,1,1,1,1,1,1
G06006500420041,060650420041,G06006500420041,060650420041,1,1,1,1,1,1
G06006500420042,060650420042,G06006500420042,060650420042,0.997114265511,0.997144416642,0.996609858728,0.995926306822,0.995137466207,0.992839241888
G06006500420042,060650420042,G06006500317012,060650317012,0.002885734489,0.002855583358,0.003390141272,0.004073693178,0.004862533793,0.007160758112
G06006500420051,060650420051,G06006500420051,060650420051,1,1,1,1,1,1
G06006500420052,060650420052,G06006500420053,060650420053,0.45753634277,0.497123130035,0.498567335244,0.475247524752,0.487637362637,0.576484389425
G06006500420052,060650420052,G06006500420033,060650420033,0,0,0,0,0,1.52533256e-4
G06006500420052,060650420052,G06006500420052,060650420052,0.54246365723,0.502876869965,0.501432664756,0.524752475248,0.512362637363,0.423363077318
G06006500420071,060650420071,G06006500420071,060650420071,1,1,1,1,1,1
G06006500420072,060650420072,G06006500420072,060650420072,1,1,1,1,1,1
G06006500420081,060650420081,G06006500420082,060650420082,0.52794254262,0.503350531901,0.494842887531,0.492056305833,0.506900714354,0.243808759984
G06006500420081,060650420081,G06006500420083,060650420083,0.47205745738,0.496649468099,0.505157112469,0.507943694167,0.493099285646,0.756191240016
G06006500420082,060650420082,G06006500420081,060650420081,0.222665409293,0.232972567949,0.230438991331,0.22947857877,0.233637216758,0.425617994596
G06006500420082,060650420082,G06006500420084,060650420084,0.777179414174,0.76687306907,0.769407285203,0.770367945159,0.766207387032,0.573198052315
G06006500420082,060650420082,G06006500317012,060650317012,1.55176533e-4,1.54362981e-4,1.53723467e-4,1.53476071e-4,1.5539621e-4,0.001183953089
G06006500420091,060650420091,G06006500420091,060650420091,1,1,1,1,1,1
G06006500420092,060650420092,G06006500420093,060650420093,0.446608946609,0.4466873706,0.456425406204,0.475382003396,0.445667125172,0.289047083452
G06006500420092,060650420092,G06006500420094,060650420094,0.553391053391,0.5533126294,0.543574593796,0.524617996604,0.554332874828,0.710952916548
G06006500420093,060650420093,G06006500420092,060650420092,1,1,1,1,1,1
G06006500420101,060650420101,G06006500420104,060650420104,0.476904972051,0.490808823529,0.521390374332,0.51724137931,0.527950310559,0.759549839442
G06006500420101,060650420101,G06006500420101,060650420101,0.523095027949,0.509191176471,0.478609625668,0.48275862069,0.472049689441,0.240450160558
G06006500420102,060650420102,G06006500420102,060650420102,0.271302250804,0.292784734645,0.323825503356,0.30859375,0.334370139969,0.652841962424
G06006500420102,060650420102,G06006500420103,060650420103,0.72869774919600006,0.707215265355,0.676174496644,0.69140625,0.665629860031,0.347158037576
G06006500420121,060650420121,G06006500420123,060650420123,0.526274509804,0.534300055772,0.488505747126,0.51030110935,0.49128540305,0.817498651876
G06006500420121,060650420121,G06006500420122,060650420122,0.473725490196,0.465699944228,0.511494252874,0.48969889065,0.50871459695,0.155518642632
G06006500420121,060650420121,G06006500467004,060650467004,0,0,0,0,0,0.026982705493
G06006500420122,060650420122,G06006500420121,060650420121,0.520855904659,0.502838605028,0.460837887067,0.507295173962,0.454705364996,0.485794679905
G06006500420122,060650420122,G06006500467004,060650467004,0,0,0,0,0,0.004536899491
G06006500420122,060650420122,G06006500420124,060650420124,0.479144095341,0.497161394972,0.539162112933,0.492704826038,0.545294635004,0.509668420604
G06006500420131,060650420131,G06006500420152,060650420152,0.467371109589,0.47015030829,0.465407152193,0.47170458601,0.465339824499,0.440963330156
G06006500420131,060650420131,G06006500420153,060650420153,0.347437065384,0.334174861069,0.332928315156,0.336928507516,0.336153641586,0.370738580208
G06006500420131,060650420131,G06006500420151,060650420151,0.185191825027,0.195674830641,0.20166453265,0.191366906475,0.198506533914,0.188223963664
G06006500420131,060650420131,G06006500420161,060650420161,0,0,0,0,0,7.4125972e-5
G06006500420132,060650420132,G06006500420161,060650420161,0.982577132486,0.982410760476,0.984455958549,0.982326951399,0.984829329962,0.982801170555
G06006500420132,060650420132,G06006500420153,060650420153,0.017422867514,0.017589239524,0.015544041451,0.017673048601,0.015170670038,0.017198829445
G06006500420141,060650420141,G06006500420172,060650420172,0.523162134945,0.508984231757,0.511649580615,0.513903192585,0.513976555455,0.556909584163
G06006500420141,060650420141,G06006500420171,060650420171,0.476837865055,0.491015768243,0.488350419385,0.486096807415,0.486023444545,0.443090415837
G06006500420142,060650420142,G06006500420182,060650420182,1,1,1,1,1,1
G06006500420143,060650420143,G06006500420183,060650420183,0.553037385402,0.540035352754,0.520417992223,0.539638376104,0.519074437615,0.547354275784
G06006500420143,060650420143,G06006500420181,060650420181,0.446962614598,0.459964647246,0.479582007777,0.460361623896,0.480925562385,0.452645724216
G06006500422061,060650422061,G06006500422061,060650422061,1,1,1,1,1,1
G06006500422062,060650422062,G06006500422062,060650422062,1,1,1,1,1,0.965600441893
G06006500422062,060650422062,G06006500465011,060650465011,0,0,0,0,0,0.034399558107
G06006500422063,060650422063,G06006500422063,060650422063,1,1,1,1,1,1
G06006500422064,060650422064,G06006500422064,060650422064,1,1,1,1,1,1
G06006500422071,060650422071,G06006500422071,060650422071,1,1,1,1,1,1
G06006500422072,060650422072,G06006500422072,060650422072,1,1,1,1,1,1
G06006500422081,060650422081,G06006500422081,060650422081,0.998180163785,0.997844827586,0.997732426304,1,0.997835497835,0.988393747274
G06006500422081,060650422081,G06006500422072,060650422072,0.001819836215,0.002155172414,0.002267573696,0,0.002164502165,0.011606252726
G06006500422082,060650422082,G06006500422082,060650422082,1,1,1,1,1,1
G06006500422091,060650422091,G06006500422092,060650422092,0.303039799436,0.262265512266,0.388261851016,0.615176151762,0.362754607177,0.451376316846
G06006500422091,060650422091,G06006500422093,060650422093,0.696960200564,0.737734487734,0.611738148984,0.384823848238,0.637245392823,0.548623683154
G06006500422092,060650422092,G06006500422091,060650422091,1,1,1,1,1,0.999842513402
G06006500422092,060650422092,G06006500305021,060650305021,0,0,0,0,0,1.57486598e-4
G06006500422101,060650422101,G06006500422101,060650422101,1,1,1,1,1,1
G06006500422102,060650422102,G06006500422102,060650422102,1,1,1,1,1,1
G06006500422103,060650422103,G06006500422103,060650422103,1,1,1,1,1,1
G06006500422121,060650422121,G06006500422123,060650422123,0.38700234192,0.394704684318,0.391634980989,0.383374689826,0.391986062718,0.736682567917
G06006500422121,060650422121,G06006500422122,060650422122,0.61299765808,0.605295315682,0.608365019011,0.616625310174,0.608013937282,0.263317432083
G06006500422122,060650422122,G06006500422121,060650422121,0.622470552703,0.613937580162,0.647679324895,0.625790139064,0.648893360161,0.520989641915
G06006500422122,060650422122,G06006500422124,060650422124,0.377529447297,0.386062419838,0.352320675105,0.374209860936,0.351106639839,0.479010358085
G06006500422131,060650422131,G06006500422131,060650422131,1,1,1,1,1,1
G06006500422132,060650422132,G06006500422132,060650422132,1,1,1,1,1,0.999723631728
G06006500422132,060650422132,G06006500422141,060650422141,0,0,0,0,0,2.76368272e-4
G06006500422133,060650422133,G06006500422133,060650422133,1,1,1,1,1,1
G06006500422141,060650422141,G06006500422143,060650422143,0.498826126305,0.496348672879,0.492908569961,0.483706157701,0.494910756612,0.607826209893
G06006500422141,060650422141,G06006500422141,060650422141,0.001569130612,0.001694728046,0.001762833236,0.001236729111,0.001687882843,0.078538759731
G06006500422141,060650422141,G06006500422142,060650422142,0.499604743083,0.501956599075,0.505328596803,0.515057113188,0.503401360544,0.313635030376
G06006500422142,060650422142,G06006500422141,060650422141,0.995431164052,0.994527557011,0.995152346747,0.993658207046,0.995376270805,0.998357712779
G06006500422142,060650422142,G06006500422133,060650422133,0.001395492037,0.001830403447,9.20951682e-4,0.001204806653,8.78410843e-4,2.6660241e-5
G06006500422142,060650422142,G06006500424123,060650424123,0,0,0,0,0,7.95957669e-4
G06006500422142,060650422142,G06006500422143,060650422143,0.003173343911,0.003642039542,0.003926701571,0.005136986301,0.003745318352,8.19669311e-4
G06006500422171,060650422171,G06006500422171,060650422171,1,1,1,1,1,1
G06006500422172,060650422172,G06006500422172,060650422172,1,1,1,1,1,1
G06006500422173,060650422173,G06006500422173,060650422173,1,1,1,1,1,1
G06006500422174,060650422174,G06006500422174,060650422174,1,1,1,1,1,1
G06006500423001,060650423001,G06006500423003,060650423003,1,1,1,1,1,1
G06006500423002,060650423002,G06006500423003,060650423003,1,1,1,1,1,1
G06006500423003,060650423003,G06006500423001,060650423001,1,1,1,1,1,1
G06006500423004,060650423004,G06006500423002,060650423002,1,1,1,1,1,1
G06006500424011,060650424011,G06006500424011,060650424011,1,1,1,1,1,1
G06006500424021,060650424021,G06006500424023,060650424023,0.361969111969,0.361722040243,0.355117139334,0.371308016878,0.351001177856,0.368903477418
G06006500424021,060650424021,G06006500424022,060650424022,0.638030888031,0.638277959757,0.644882860666,0.628691983122,0.648998822144,0.631096522582
G06006500424022,060650424022,G06006500424021,060650424021,1,1,1,1,1,1
G06006500424031,060650424031,G06006500424031,060650424031,1,1,1,1,1,1
G06006500424032,060650424032,G06006500424032,060650424032,1,1,1,1,1,1
G06006500424041,060650424041,G06006500424041,060650424041,1,1,1,1,1,1
G06006500424051,060650424051,G06006500424052,060650424052,0.613435474367,0.602726845322,0.61073253833,0.616605616606,0.610844200412,0.572126189617
G06006500424051,060650424051,G06006500424053,060650424053,0.386564525633,0.397273154678,0.38926746167,0.383394383394,0.389155799588,0.427873810383
