"GEO_ID","NAME","B19013_001M","B19013_001MA","B19013_001E","B19013_001EA",
"1400000US06037203600","Census Tract 2036, Los Angeles County, California","5557","null","28152","null",
"1400000US06037203710","Census Tract 2037.10, Los Angeles County, California","11815","null","36797","null",
"1400000US06037203720","Census Tract 2037.20, Los Angeles County, California","5799","null","31974","null",
"1400000US06037203800","Census Tract 2038, Los Angeles County, California","5186","null","34354","null",
"1400000US06037203900","Census Tract 2039, Los Angeles County, California","9569","null","41522","null",
"1400000US06037204110","Census Tract 2041.10, Los Angeles County, California","6416","null","38138","null",
"1400000US06037204120","Census Tract 2041.20, Los Angeles County, California","9971","null","46283","null",
"1400000US06037204200","Census Tract 2042, Los Angeles County, California","8831","null","25917","null",
"1400000US06037204300","Census Tract 2043, Los Angeles County, California","4194","null","26967","null",
"1400000US06037204410","Census Tract 2044.10, Los Angeles County, California","8170","null","28375","null",
"1400000US06037204420","Census Tract 2044.20, Los Angeles County, California","3084","null","31799","null",
"1400000US06037204600","Census Tract 2046, Los Angeles County, California","7336","null","34289","null",
"1400000US06037204700","Census Tract 2047, Los Angeles County, California","5386","null","28003","null",
"1400000US06037204810","Census Tract 2048.10, Los Angeles County, California","5205","null","35101","null",
"1400000US06037204820","Census Tract 2048.20, Los Angeles County, California","19493","null","43444","null",
"1400000US06037204910","Census Tract 2049.10, Los Angeles County, California","9407","null","36474","null",
"1400000US06037204920","Census Tract 2049.20, Los Angeles County, California","7687","null","39698","null",
"1400000US06037205110","Census Tract 2051.10, Los Angeles County, California","5898","null","28857","null",
"1400000US06037205120","Census Tract 2051.20, Los Angeles County, California","6041","null","25184","null",
"1400000US06037206010","Census Tract 2060.10, Los Angeles County, California","3327","null","14583","null",
"1400000US06037206020","Census Tract 2060.20, Los Angeles County, California","24822","null","102617","null",
"1400000US06037206031","Census Tract 2060.31, Los Angeles County, California","15992","null","43102","null",
"1400000US06037206032","Census Tract 2060.32, Los Angeles County, California","4877","null","23511","null",
"1400000US06037206050","Census Tract 2060.50, Los Angeles County, California","8704","null","21938","null",
"1400000US06037206200","Census Tract 2062, Los Angeles County, California","3737","null","19161","null",
"1400000US06037206300","Census Tract 2063, Los Angeles County, California","2120","null","8647","null",
"1400000US06037207101","Census Tract 2071.01, Los Angeles County, California","4320","null","18299","null",
"1400000US06037207102","Census Tract 2071.02, Los Angeles County, California","840","null","12032","null",
"1400000US06037207103","Census Tract 2071.03, Los Angeles County, California","2158","null","18086","null",
"1400000US06037207301","Census Tract 2073.01, Los Angeles County, California","1267","null","12251","null",
"1400000US06037207302","Census Tract 2073.02, Los Angeles County, California","24343","null","21685","null",
"1400000US06037207400","Census Tract 2074, Los Angeles County, California","**","**","-","-",
"1400000US06037207501","Census Tract 2075.01, Los Angeles County, California","10674","null","54122","null",
"1400000US06037207502","Census Tract 2075.02, Los Angeles County, California","5417","null","18859","null",
"1400000US06037207710","Census Tract 2077.10, Los Angeles County, California","10198","null","19149","null",
"1400000US06037207900","Census Tract 2079, Los Angeles County, California","18792","null","39009","null",
"1400000US06037208000","Census Tract 2080, Los Angeles County, California","5866","null","33688","null",
"1400000US06037208301","Census Tract 2083.01, Los Angeles County, California","13020","null","44917","null",
"1400000US06037208302","Census Tract 2083.02, Los Angeles County, California","4525","null","22720","null",
"1400000US06037208401","Census Tract 2084.01, Los Angeles County, California","4651","null","22471","null",
"1400000US06037208402","Census Tract 2084.02, Los Angeles County, California","8544","null","40243","null",
"1400000US06037208501","Census Tract 2085.01, Los Angeles County, California","7661","null","34613","null",
"1400000US06037208502","Census Tract 2085.02, Los Angeles County, California","3441","null","24012","null",
"1400000US06037208610","Census Tract 2086.10, Los Angeles County, California","3435","null","43042","null",
"1400000US06037208620","Census Tract 2086.20, Los Angeles County, California","7794","null","35678","null",
"1400000US06037208710","Census Tract 2087.10, Los Angeles County, California","5284","null","40000","null",
"1400000US06037208720","Census Tract 2087.20, Los Angeles County, California","2913","null","21335","null",
"1400000US06037208801","Census Tract 2088.01, Los Angeles County, California","4524","null","23950","null",
"1400000US06037208802","Census Tract 2088.02, Los Angeles County, California","7657","null","25893","null",
"1400000US06037208902","Census Tract 2089.02, Los Angeles County, California","12687","null","30256","null",
"1400000US06037208903","Census Tract 2089.03, Los Angeles County, California","2390","null","22255","null",
"1400000US06037208904","Census Tract 2089.04, Los Angeles County, California","2963","null","20716","null",
"1400000US06037209102","Census Tract 2091.02, Los Angeles County, California","3846","null","17519","null",
"1400000US06037209103","Census Tract 2091.03, Los Angeles County, California","2095","null","17119","null",
"1400000US06037209104","Census Tract 2091.04, Los Angeles County, California","3600","null","21101","null",
"1400000US06037209200","Census Tract 2092, Los Angeles County, California","7396","null","23549","null",
"1400000US06037209300","Census Tract 2093, Los Angeles County, California","3593","null","24961","null",
"1400000US06037209401","Census Tract 2094.01, Los Angeles County, California","4425","null","22488","null",
"1400000US06037209402","Census Tract 2094.02, Los Angeles County, California","4787","null","23266","null",
"1400000US06037209403","Census Tract 2094.03, Los Angeles County, California","1703","null","18867","null",
"1400000US06037209510","Census Tract 2095.10, Los Angeles County, California","3338","null","27276","null",
"1400000US06037209520","Census Tract 2095.20, Los Angeles County, California","5225","null","31941","null",
"1400000US06037209810","Census Tract 2098.10, Los Angeles County, California","4377","null","24381","null",
"1400000US06037209820","Census Tract 2098.20, Los Angeles County, California","3159","null","26645","null",
"1400000US06037210010","Census Tract 2100.10, Los Angeles County, California","2542","null","16421","null",
"1400000US06037211000","Census Tract 2110, Los Angeles County, California","38998","null","129500","null",
"1400000US06037211120","Census Tract 2111.20, Los Angeles County, California","8844","null","41369","null",
"1400000US06037211121","Census Tract 2111.21, Los Angeles County, California","5108","null","47574","null",
"1400000US06037211122","Census Tract 2111.22, Los Angeles County, California","8749","null","37553","null",
"1400000US06037211201","Census Tract 2112.01, Los Angeles County, California","4006","null","33617","null",
"1400000US06037211202","Census Tract 2112.02, Los Angeles County, California","11578","null","32826","null",
"1400000US06037211310","Census Tract 2113.10, Los Angeles County, California","5114","null","29883","null",
"1400000US06037211320","Census Tract 2113.20, Los Angeles County, California","4138","null","26366","null",
"1400000US06037211410","Census Tract 2114.10, Los Angeles County, California","3648","null","32772","null",
"1400000US06037211420","Census Tract 2114.20, Los Angeles County, California","4812","null","31109","null",
"1400000US06037211500","Census Tract 2115, Los Angeles County, California","9156","null","49695","null",
"1400000US06037211701","Census Tract 2117.01, Los Angeles County, California","14103","null","59013","null",
"1400000US06037211703","Census Tract 2117.03, Los Angeles County, California","3614","null","41672","null",
"1400000US06037211704","Census Tract 2117.04, Los Angeles County, California","4846","null","35828","null",
"1400000US06037211802","Census Tract 2118.02, Los Angeles County, California","8284","null","28750","null",
"1400000US06037211803","Census Tract 2118.03, Los Angeles County, California","3363","null","37574","null",
"1400000US06037211804","Census Tract 2118.04, Los Angeles County, California","5929","null","37401","null",
